text,language,origin,avg_sentence_length,std_sentence_length,punctuation_density,avg_word_length,type_token_ratio,function_word_ratio
"Hier ist eine inhaltlich identische, sprachlich überarbeitete Version im natürlichen Stil einer Nachrichtenmeldung:

**Wien –** Innenministerin Johanna Mikl-Leitner (ÖVP) hat am Freitag per Weisung angeordnet, neue Asylverfahren in Österreich vorerst auf Eis zu legen. Damit setzt die Ressortchefin eine vor mehr als einer Woche angekündigte Maßnahme um, mit der sie vor allem auf europäischer Ebene Druck zur Entlastung des Landes aufbauen will. Konkret konzentriert das Bundesamt für Fremdenwesen und Asyl (BFA) seine Kapazitäten ab sofort fast ausschließlich auf Fälle nach der EU-weiten Dublin-Verordnung, die rasche Rückschiebungen in andere Mitgliedstaaten ermöglichen sollen. Bereits laufende Verfahren sind von dem Stopp ausgenommen. 

Für neu ankommende Asylsuchende bedeutet dies längere Wartezeiten. Ihre Anträge werden zwar offiziell entgegengenommen und sie erhalten Zugang zur Grundversorgung – die ohnehin bereits unter massiver Quartiernot leidet –, die inhaltliche Bearbeitung wird jedoch zurückgestellt. Eine Ausnahme gilt lediglich dann, wenn ein anderer EU-Staat für das Verfahren zuständig sein könnte. Im Jahr 2014 traf dies auf rund 6.000 der insgesamt 22.881 Anträge zu. In rund 80 Prozent dieser Fälle wurde die Rückführung in das Erstaufnahmeland – meist Ungarn oder Italien – beschlossen, wobei die tatsächliche Abschiebung durch behördliche Abläufe oft nochmals verzögert wurde.

Mikl-Leitner begründete den Schritt damit, dass Österreich zum Hauptzielland für Flüchtlinge geworden sei. Insbesondere der im Europavergleich schnelle Familiennachzug habe das Land zu einem „Asylexpress“ gemacht. Vonseiten der Hilfsorganisation Asylkoordination kam scharfe Kritik. Experte Herbert Langthaler nannte es inhuman, Flüchtlingen, die oft unter Lebensgefahr aus Syrien oder dem Irak geflüchtet seien, die Hoffnung auf ein Wiedersehen mit ihren im Krisengebiet oder in Erstfluchtstaaten verbliebenen Familien zu nehmen. 

Das Innenministerium beruft sich bei der Weisung auf die rechtliche Möglichkeit, Verfahren angesichts der aktuellen Situation befristet auszusetzen; ein Sprecher sprach von einer zulässigen EU-Regulationsmaßnahme bei Massenzustrom. Mikl-Leitner selbst verteidigte ihr Vorgehen am Samstag und wies den Vorwurf zurück, ein generelles Nichtstun angeordnet zu haben. Angesichts der enormen Antragszahlen sei die Priorisierung von Dublin-Fällen eine „Entscheidung der Vernunft“ gewesen, da die operativen Kapazitäten schlicht nicht mehr ausreichten.

Während Langthaler bezweifelte, dass die Voraussetzungen für solche Notmaßnahmen vorliegen, äußerte auch der Asylrechtsexperte Georg Bürstmayr rechtliche Bedenken. Laut dem Allgemeinen Verwaltungsverfahrensgesetz (AVG) habe jede Partei Anspruch auf eine Erledigung binnen sechs Monaten. Sollte die Weisung rechtswidrig sein, stehe im Raum, dass die Ministerin den Tatbestand des Amtsmissbrauchs erfülle. 

Aus der Politik erntete der Schritt heftige Kritik. Grünen-Menschenrechtssprecherin Alev Korun warf Mikl-Leitner vor, rechtsstaatliche Verfahren zu torpedieren, und forderte sie auf, die Agenden abzugeben. NEOS-Mandatar Niki Scherak sprach von einer „Bankrotterklärung“, die angesichts überlasteter Erstaufnahmestellen zu noch mehr Zeltstädten führen werde. Die FPÖ forderte unterdessen keine veränderten Asylverfahren, sondern einen generellen Stopp des Zuzugs durch temporäre Grenzkontrollen. Die Sozialistische Jugend (SJ) sowie die Jungen Grünen gingen noch einen Schritt weiter und forderten den sofortigen Rücktritt der Innenministerin wegen erwiesener Überforderung.",de,gemini,17.615384615384617,8.978936561483655,0.1118421052631579,6.802631578947368,0.7368421052631579,0.16666666666666666
"Hier ist eine umformulierte Version im natürlichen, sachlichen Nachrichtenstil, die Länge und Thema beibehält:

**Washington** – Bei einem US-Luftangriff auf ein Trainingslager der Terrororganisation Al-Kaida im Jemen sind nach Angaben des Verteidigungsministeriums Dutzende Extremisten getötet worden. Wie das Pentagon am Dienstag bekannt gab, hielten sich in dem Lager in den jemenitischen Bergregionen mehr als 70 Anhänger der Gruppe AQAP auf. Zwar werde die genaue Bilanz des Angriffs noch ausgewertet, ersten Erkenntnissen zufolge habe man jedoch zahlreiche Kämpfer eliminiert. Der Schlag treffe die Organisation hart, die den jemenitischen Raum als Rückzugsgebiet nutzt, um von dort aus US-Bürger zu bedrohen. Neben anderen Extremistengruppen ist der Al-Kaida-Ableger im Bürgerkriegsland stark präsent. Dort fliegt seit einem Jahr eine von Saudi-Arabien angeführte Militärallianz Luftangriffe. Die schiitischen Huthi-Rebellen kontrollieren große Gebiete im Norden und Westen und bekämpfen die regierungstreuen Truppen von Präsident Abd Rabbo Mansur Hadi.",de,gemini,20.0,8.088792952509753,0.1,6.571428571428571,0.85,0.17142857142857143
"Hier ist eine überarbeitete Version im natürlichen Nachrichtenstil, die in Länge und Inhalt dem Original entspricht:

Welche Lektüre liegt bei Ihnen gerade auf dem Nachttisch, an welchen Orten schmökern Sie am liebsten und wessen Buchtipps vertrauen Sie? Erst vor wenigen Tagen haben wir unseren neuen Community-Buchklub aus der Taufe gehoben. Aus drei nominierten Werken hat sich Ernest Hemingways Klassiker „Der alte Mann und das Meer“ durchgesetzt – am 15. Oktober findet dazu unsere erste Besprechung statt. Das Ganze ist zwar noch ein Testlauf, doch die Vorfreude bei uns ist riesig. Bevor es losgeht, blicken wir gespannt auf Ihre aktuellen Leseerfahrungen: Welche Romane, Artikel oder Blogs haben Sie in letzter Zeit besonders begeistert oder zum Nachdenken gebracht? Bei welchem Buch beißen Sie sich die Zähne aus, und welches konnten gar nicht mehr aus der Hand legen? Verraten Sie uns auch, wann und wo Sie am liebsten lesen. Wir sind gespannt auf zahlreiche Kommentare und verabschieden uns bis zum Start unseres Buchklubs in zwei Wochen. Bis dahin wünschen wir Ihnen viel Vergnügen beim Lesen! (kub, 1.10.2015)",de,gemini,13.538461538461538,9.981639950162226,0.12643678160919541,5.448275862068965,0.7988505747126436,0.14367816091954022
"Hier ist eine umformulierte Version im natürlichen, sachlichen Nachrichtenstil, die in Länge und Inhalt dem Original entspricht:

**Porto-Novo –** Nach dem Ende der Amtszeit von Staatschef Thomas Boni Yayi haben die Bürger des westafrikanischen Staates Benin am Sonntag einen neuen Präsidenten gewählt. Für das höchste Amt gab es ein historisch großes Bewerberfeld mit 33 Kandidaten, da Yayi nach zwei Amtsperioden verfassungsmäßig nicht erneut antreten durfte. Als aussichtsreichster Anwärter galt Regierungschef Lionel Zinsou. Der 61-jährige Deutsch-Beniner, der auch die französische Staatsbürgerschaft besitzt, geht als einziger Kandidat des Regierungsbündnisses ins Rennen und kündigte an, den Agrarsektor zu stärken und neue Jobs zu schaffen. 

Das zwischen Togo und Nigeria gelegene Benin zählt zu den ärmsten Ländern der Region und bestreitet seinen wirtschaftlichen Lebensunterhalt vor allem durch den Export von Baumwolle. Neben massiver Korruption leidet der Staat vor allem unter einer gravierenden Jugendarbeitslosigkeit. Laut Berichten von Wahlbeobachtern versuchten zahlreiche Kandidaten zudem, den Einfluss einflussreicher Stammesführer sowie religiöser und politischer Honoratioren durch finanzielle Zuwendungen für ihre Kampagnen zu gewinnen. 

Zinsous stärkste Konkurrenz bilden vier prominente Wirtschaftsleute und Politiker: der Baumwoll-Unternehmer Patrice Talon (57), der Agro-Unternehmer Sebastien Ajavon (51), Ex-Premierminister Pascal Koupaki (64) sowie Abdoulaye Bio Tchane (63), der früher als IWF-Direktor für Afrika tätig war. Von den knapp elf Millionen Einwohnern waren rund 4,7 Millionen Wahlberechtigte aufgerufen, ihre Stimme bis zum Abend um 18.00 Uhr MEZ abzugeben. Erste offizielle Resultate werden binnen fünf Tagen erwartet; sollte im ersten Wahlgang kein Bewerber die absolute Mehrheit erreichen, ist eine Stichwahl für den 20. März angesetzt. 

Vor den Wahllokalen herrschte trotz langer Schlangen ein ruhiger Andrang, zehntausende Menschen warteten geduldig auf ihre Stimmabgabe. Zur Überwachung des Urnengangs hatte die Afrikanische Union (AU) rund 40 Beobachter im gesamten Land im Einsatz.",de,gemini,20.214285714285715,11.143086078234287,0.1099290780141844,6.549645390070922,0.8262411347517731,0.13829787234042554
"**Salzburg vor Play-off in Minsk stark ersatzgeschwächt – Zeidler warnt vorweißrussischem Formteam**

Red Bull Salzburg steht vor dem Hinspiel im Europa-League-Play-off am Donnerstag (18.00 Uhr MESZ/live Puls 4) bei Dinamo Minsk vor massiven Personalproblemen. Nach dem verpassten Einzug in die Champions League will der österreichische Meister im Duell mit den Weißrussen zumindest die Gruppenphase fixieren, muss dabei jedoch auf zahlreiche Leistungsträger verzichten. 

Neben den ohnehin verletzten Omer Damari und Kapitän Jonatan Soriano fielen kurz vor dem Abflug auch noch Abwehrchef Martin Hinteregger (Schambeinentzündung), Marco Djuricin (Knöchelverletzung) und Harvard Nielsen (Erkältung) aus. Trainer Peter Zeidler muss seine Startelf daher ordentlich umbauen: In der Innenverteidigung ersetzt Paulo Miranda den schmerzlich vermissten Hinteregger, während im Sturm voraussichtlich Dimitri Oberlin neben Jordi Reyna auflaufen wird. 

Die Gastgeber aus Minsk gehen indes mit breiter Brust und einer beeindruckenden Serie in die Partie. Der weißrussische Tabellenzweite ist in der heimischen Liga seit Anfang Juni ungeschlagen, feierte zuletzt sieben Siege in Folge und schoss sich erst kürzlich durch ein 1:0 gegen Serienmeister BATE Borissow bis auf drei Punkte an die Spitze heran. Gefährlichster Mann im Team von Trainer Vuk Rasovic ist der montenegrinische Stürmer Fatos Beqiraj, der in dieser Saison bereits zwölf Pflichttreffer erzielt hat. 

Allerdings muss Minsk das ""Heimspiel"" rund 350 Kilometer entfernt von der Hauptstadt bestreiten: Da das eigene Stadion nicht den UEFA-Richtlinien entspricht, wird im 10.000 Zuschauer fassenden Stadion von Dinamo Brest nahe der polnischen Grenze gespielt. 

Trotz der Favoritenrolle, die Minsk-Coach Rasovic den Gästen zuschiebt, will Salzburgs Trainer Zeidler von Unterschätzung nichts wissen. Nach den jüngsten Leistungsteigerungen in der Bundesliga zeigte er sich zwar optimistisch und sieht das Auswärtsspiel als Chance, betonte aber: „Wir benötigen zwei hochkonzentrierte Leistungen, um unser Saisonziel zu erreichen.“",de,gemini,21.76923076923077,9.608920904385963,0.09285714285714286,6.4,0.7892857142857143,0.15357142857142858
"**Traismauer plant neuerliche Windkraft-Volksbefragung**

In Traismauer (Bezirk St. Pölten-Land) kommt es zu einer Neuauflage der Bürgerbefragung zum Thema Windkraft. Wie Bürgermeister Herbert Pfeffer (SPÖ) am Freitag ankündigte, wird der genaue Termin sowie die genaue Fragestellung im Februar vom Gemeinderat beschlossen. Zuvor soll noch ein rechtliches Gutachten des Verfassungsrechtlers Theo Öhlinger eingeholt werden. 

Hintergrund ist der hartnäckige Druck der Unabhängigen Bürgerliste MIT (Miteinander in Traismauer), die eine erneute Befragung eingefordert hatte. Bei einer ersten Abstimmung im November 2014 hatten sich noch knapp zwei Drittel der Teilnehmer für die Umwidmung von Teilflächen ausgesprochen, was den Weg für maximal fünf Windräder geebnet hätte. 

Weil die Bürgerliste jedoch nicht locker ließ und nach einer abgelehnten Initiative schließlich eine Aufsichtsbeschwerde bei der Bezirkshauptmannschaft einreichte, musste die Gemeinde einlenken. Die BH verwies auf die nö. Gemeindeordnung: Demnach ist eine Volksbefragung zwingend anzusetzen, wenn eine entsprechende Initiative von mehr als zehn Prozent der Wahlberechtigten unterstützt wird. 

Obwohl der Gemeinderat im Dezember 2015 – gestützt auf das Votum von 2014 sowie die SPÖ und den Grünen-Mandatar – das Umwidmungsverfahren für die vom Land definierten Eignungszonen am Seelackenberg und Reutbühel gestartet hatte, geht der Streit weiter. Laut MIT-Sprecherin Elisabeth Wegl hat die Liste diese Woche zudem eine Sachverhaltsdarstellung bei der Volksanwaltschaft eingebracht. Sie forderte, sämtliche Schritte zum Bau der Windkraftanlagen bis zur neuen Volksbefragung umgehend zu stoppen.",de,gemini,18.166666666666668,8.77338145883457,0.09174311926605505,6.614678899082569,0.7706422018348624,0.18807339449541285
"Hier ist eine umformulierte Version im natürlichen Nachrichtenstil:

**Ehemann fällt in München aus fahrendem Auto – Leicht verletzt**

München – In München hat eine Autofahrerin während der Fahrt ihren Ehemann verloren. Wie die Polizei am Montag mitteilte, stürzte der 28-Jährige am Vortag aus dem Wagen auf die Fahrbahn, nachdem er sich gegen die Beifahrertür gelehnt hatte und diese plötzlich aufsprang. Der Grund für das Öffnen war zunächst unklar. Der Mann erlitt leichte Verletzungen und kam zur ambulanten Behandlung in ein Krankenhaus. Wie die Ermittler weiter mitteilten, war er nicht angeschnallt, da sich der Sicherheitsgurt in der Tür verklemmt hatte. Um diesen zu befreien, hatte der Mann zuvor an einer roten Ampel die Tür geöffnet. Kurz nachdem seine 30-jährige Frau daraufhin weitergefahren war, kam es zu dem Unfall.",de,gemini,18.142857142857142,8.00764940413801,0.11023622047244094,5.551181102362205,0.7716535433070866,0.2047244094488189
"Hier ist eine journalistisch aufbereitete Version im natürlichen Nachrichtenstil, die den Inhalt des Originaltextes in ähnlicher Länge prägnant zusammenfasst:

***

**Impfskepsis im Aufwind: Wenn der Schutz zur Gefahr wird**

Immer mehr Eltern entscheiden sich bewusst gegen den Piks für ihren Nachwuchs. Das Thema prägt zunehmend auch den Buchmarkt: Unter dem Titel *„Sarah will nicht geimpft werden“* bringt der deutsche Homöopath Andreas Bachmair demnächst ein Kinderbuch heraus, das sich gegen angebliche Impfpropaganda richtet. Bachmair betreibt bereits die Plattform „impfschaden.info“ und will Eltern in ihrem Widerstand bestärken. 

Dabei gehören Impfungen zu den größten Errungenschaften der modernen Medizin. Sie haben historisch mehr Leben gerettet als fast jede andere Therapie. Dennoch wächst die Skepsis – und das paradoxerweise vor allem in Bevölkerungsschichten mit hohem Bildungsniveau, wie aktuelle Daten aus Österreich und Deutschland zeigen. 

Der Erfolg von Impfungen ist zugleich ihr größtes Problem: Da viele gefährliche Infektionskrankheiten dank jahrzehntelanger Vorsorge aus dem Alltag verschwunden sind, ist das Bewusstsein für deren Schrecken verblasst. Was bleibt, ist die Angst vor vermeintlichen Nebenwirkungen. Gepaart mit den oft absurd anmutenden Mythen von Impfgegnern – wie der Leugnung der Existenz von Masernviren durch den Biologen Stefan Lanka, der jüngst einen vielbeachteten Gerichtsprozess verlor und den Schmähpreis „Das Goldene Brett“ erhielt –, führt dies zu einer gefährlichen Ideologie.

**Die Illusion der eigenen Sicherheit**

Aus Sorge um das Wohl der eigenen Kinder tappen viele in die Falle der Pseudomediziner. Dabei übersehen sie die realen Risiken, die von wiederkehrenden Infektionskrankheiten ausgehen. Masern, Mumps oder Kinderlähmung sind keineswegs harmlos; sie können zu schweren Komplikationen bis hin zum Tod führen. 

Zudem ist das Impfen keine reine Privatsache. Menschen, die sich aus gesundheitlichen Gründen nicht impfen lassen können – wie Säuglinge oder immungeschwächte Personen –, sind auf die sogenannte Herdenimmunität angewiesen. Wenn jedoch immer mehr Impfverweigerer diese Schutzmauer bröckeln lassen, drohen längst überwunden geglaubte Krankheiten ein Comeback. Während in Europa die Fallzahlen steigen, zeigen globale Ausbrüche wie in der Demokratischen Republik Kongo, wo heuer bereits hunderte Menschen an Masern starben, die tödliche Konsequenz dieser Verweigerung.

**Mehr Aufklärung ist überlebenswichtig**

Experten fordern deshalb massiv verstärkte Aufklärung. Solange die Funktionsweise von Medizin und das tatsächliche Verhältnis von Nutzen und Risiko nicht verstanden werden, bleiben staatliche Appelle oft wirkungslos. 

Es ist eine Tragödie: Der gut gemeinte Wunsch, das eigene Kind zu schützen, wird durch die Angst vor der Nadel ins Gegenteil verkehrt. Im Buch von Andreas Bachmair ärgert sich die kleine Sarah darüber, dass sie wegen fehlender Impfungen nicht mit auf Pfadfindertour darf. Wüsste sie, welchen Risiken sie sich und andere ohne Schutz aussetzt, sähe die Geschichte vermutlich anders aus.",de,gemini,19.181818181818183,10.084354955872639,0.1163895486935867,6.320665083135392,0.7268408551068883,0.18527315914489312
"Hier ist eine sprachlich überarbeitete Fassung im typischen Nachrichtenstil:

**Volksanwaltschaft prüft Volksschule nach massiven Negativeisern**

Groß-Siegharts/Wien – Neun Schüler einer dritten Klasse der Volksschule Groß-Siegharts im Bezirk Waidhofen an der Thaya sind im vergangenen Schuljahr sitzen geblieben. Dieser Vorfall ruft nun die Volksanwaltschaft auf den Plan, die ein amtswegiges Prüfverfahren eingeleitet hat. Der zuständige Volksanwalt Peter Fichtenbauer sieht den dringenden Verdacht eines Missstands in der Schulverwaltung und stellt die pädagogische Eignung der Lehrerin infrage. 

Es müsse geklärt werden, ob die Schulaufsicht informiert war und ob die Unterrichtsqualität überprüft wurde, betonte Fichtenbauer. Ein derart massives Sitzenbleiben sei für die betroffenen Kinder traumatisierend. Sollten sich pädagogische Mängel bestätigen, fordert er dienstrechtliche Konsequenzen.

Der zuständige Pflichtschulinspektor Franz Weinberger bestätigte auf APA-Anfrage acht Fälle. Die Klasse sei bereits beim Schuleintritt extrem leistungsschwach gewesen. Zwar gebe es in der ersten und zweiten Klasse die Option einer Umstufung, doch hätten Eltern entsprechende Empfehlungen damals abgelehnt. Zur Jahresmitte gab es in der dritten Klasse dann acht drohende Fünfer. Laut Weinberger erkannten vier Familien schließlich die Notwendigkeit und beantragten eine freiwillige Wiederholung. Lediglich eine Familie sei mit dem letztlich negativen Zeugnis nicht einverstanden gewesen.",de,gemini,15.5,7.65397500213669,0.0967741935483871,6.983870967741935,0.7903225806451613,0.16666666666666666
"Hier ist eine neu formulierte Version im professionellen Nachrichtenstil, die in Länge und Inhalt dem Original entspricht:

**Gemeinsame Plattform für Android und Chrome OS – Preview für 2016 erwartet**

Seitdem Sundar Pichai vor einigen Jahren die Leitung für Chrome und Android in Personalunion übernahm, wird in der Branche über eine mögliche Verschmelzung der beiden Betriebssysteme spekuliert. Wie das *Wall Street Journal* unter Berufung auf Insider berichtet, macht der inzwischen zum Google-Chef aufgestiegene PichaiはこのPläne nun tatsächlich Ernst. Demnach arbeiten Entwickler bereits seit zwei Jahren an einer Zusammenlegung, deren Abschluss für 2017 anvisiert ist. Eine erste Vorschau könnte demnach im kommenden Jahr – etwa im Rahmen der Entwicklerkonferenz I/O Mitte 2016 – präsentiert werden.

Dass damit das Aus für Chrome OS besiegelt sein könnte, wie Medien nach dem Bericht spekulierten, wies das Unternehmen allerdings umgehend zurück. Android- und Chrome-Chef Hiroshi Lockheimer betonte via Twitter das anhaltende Engagement für Chrome OS und Chromebooks, die sich großer Beliebtheit erfreuten. Eine komplette Einstellung des Systems wäre wirtschaftlich ohnehin unplausibel: Auch wenn der globale Marktanteil bei Laptops laut IDC bei rund drei Prozent liegt, dominieren Chromebooks etwa den US-Bildungsmarkt und verzeichnen auch im Business-Segment kräftige Zuwächse.

Vielmehr spricht vieles dafür, dass Google lediglich ein einheitliches technologisches Fundament schafft, um von dort aus verschiedene Geräteklassen zu bedienen. Dies würde nicht nur doppelte Entwicklungsaufwände reduzieren, sondern auch die jeweiligen Vorzüge beider Plattformen bündeln. 

Spannend bleibt dabei die Frage, wie sich dieser Schritt auf das Android-Ökosystem auswirkt. Während Android oft unter verzögerten Updates leidet, erhalten Chromebooks – unabhängig vom Hersteller – alle sechs Wochen automatische Aktualisierungen. Wie sich das mit den Anpassungswünschen von Hardware-Partnern wie Samsung vereinbaren lässt, bleibt abzuwarten.

Erste Annäherungen zwischen den Systemen gab es in den vergangenen Jahren bereits, etwa durch die Nutzung von Android-Apps auf Chromebooks. Ein künftiges Kombi-System dürfte hier für lückenlose Kompatibilität sorgen, wobei der Play Store künftig wohl den gesamten Gerätemarkt von Smartphones bis zum Desktop mit Anwendungen versorgen soll. 

Auch abseits klassischer Computer zeigen sich bereits Hybrid-Ansätze: So basieren sowohl die Software des Chromecast-Sticks als auch das IoT-Betriebssystem Brillo technisch auf Elementen beider Welten. Zudem deutete das kürzlich vorgestellte Tablet Pixel C, das primär auf den Betrieb mit Tastatur ausgelegt ist, bereits auf diese verschmolzene Zukunft hin.",de,gemini,22.875,10.01171189157978,0.10109289617486339,6.456284153005464,0.7595628415300546,0.14754098360655737
"Hier ist eine überarbeitete Version im natürlichen Nachrichtenstil, die den Inhalt prägnant und flüssig zusammenfasst:

**Abuja/Wien –** Wegen niedriger Ölpreise und einer massiv geschwächten Landeswährung greift Nigerias Regierung zu drastischen Mitteln. Um den Naira zu stützen und illegale Geldströme einzudämmen, hat die Zentralbank den Zahlungsverkehr drastisch verschärft. So sind Devisenwechsel an strenge Auflagen geknüpft, und Bankkunden dürfen seit Kurzem täglich maximal 60.000 Naira (rund 270 Euro) abheben. 

Das Problem wiegt schwer: Nach Schätzungen der Organisation Global Financial Integrity fließen jährlich rund 15,7 Milliarden US-Dollar über dubiose Kanäle aus dem Land – Gelder, die oft in der Terrorfinanzierung oder Geldwäsche landen. Doch die neuen Kontrollen verfehlen bisher ihre Wirkung und treiben die Krise stattdessen in skurrile Blüten. Weil der legale Devisenverkehr stark eingeschränkt ist, boomt der Schwarzmarkt. Händler weichen nun auf offene Straßen aus und bieten ihre Geschäfte im Schatten von Bäumen und Sträuchern an. Die Reaktion der Behörden: In der Hauptstadt Abuja lässt die Zentralbank inzwischen sogar Straßenbäume fällen, um den illegalen Treffpunkten den Schatten zu nehmen.

Ob die Strategie aufgeht, ist ungewiss. Ökonomen warnen vielmehr, dass die Verknappung von Devisen und Liquidität das ohnehin angeschlagene Wirtschaftswachstum weiter bremsen und ausländische Investoren abschrecken könnte.",de,gemini,17.727272727272727,8.507653336217702,0.11855670103092783,6.443298969072165,0.8195876288659794,0.20103092783505155
"Nach einer Unterbrechung durch die Familienministerin sprechen SPÖ und ÖVP wieder über die Reform des Kinderbetreuungsgeldes. Frauenministerin Gabriele Heinisch-Hosek und Familienministerin Sophie Karmasin nahmen die Gespräche erneut auf, nachdem die Regierungsspitzen ein Machtwort gesprochen und die Ministerinnen an den Verhandlungstisch zurückbeordert hatten. Karmasin hatte die Koalitionsgespräche vor wenigen Wochen wegen mangelnder Fortschritte für gescheitert erklärt. 

Vor dem Ministerrat betonte Karmasin am Dienstag, sie verhandle zwar konstruktiv und offen, erwarte nun aber Kompromissbereitschaft und konkrete Vorschläge vom SPÖ-geführten Frauenressort. Aus dem Ministerium von Heinisch-Hosek war dazu nur zu hören, dass man sich in Verhandlungen befinde. Weder zu inhaltlichen Punkten noch zu konkreten Terminen für kommende Runden wurden vorerst Details genannt.",de,gemini,18.166666666666668,4.6696419087073,0.09174311926605505,7.045871559633028,0.8440366972477065,0.1834862385321101
"Opposition activists have shut down numerous towns and cities across Bangladesh, staging strikes that have brought the country to a standstill. The protests come just one day after a political rally was rocked by explosions that killed 18 people.",en,gpt_oss_groq,19.5,1.5,0.07692307692307693,5.333333333333333,0.9230769230769231,0.1794871794871795
"Coach Joe Gibbs, seeking a steady environment for the Redskins, said he anticipates only minimal roster moves this offseason and aims to foster a culture of continuity in Washington.",en,gpt_oss_groq,29.0,0.0,0.10344827586206896,5.310344827586207,0.9655172413793104,0.27586206896551724
"Will President Vladimir Putin’s consolidation of authority translate into a more secure Russia? On the surface, the nation appears unchanged since the wave of terrorist incidents that culminated in the tragic Beslan school massacre in September.",en,gpt_oss_groq,18.0,5.0,0.08333333333333333,5.833333333333333,0.8611111111111112,0.2777777777777778
"U2 will star in Apple’s new iTunes commercials slated to run during Tuesday’s baseball games, despite the Irish group’s usual aversion to advertising.",en,gpt_oss_groq,23.0,0.0,0.08695652173913043,5.565217391304348,0.9565217391304348,0.17391304347826086
"South Africa’s public broadcaster, the SABC, issued an apology after a news segment unintentionally aired graphic footage of an American who had been beheaded in Iraq. The network said the error was a mistake and pledged stricter editorial controls to prevent a recurrence.",en,gpt_oss_groq,21.5,4.5,0.09302325581395349,5.372093023255814,0.9069767441860465,0.3023255813953488
"Four Western nations warned Iran yesterday that it must halt its uranium enrichment program without delay, setting a clear deadline for the move. The demand marks a sharp escalation in the diplomatic standoff over Iran’s nuclear activities.",en,gpt_oss_groq,18.5,4.5,0.08108108108108109,5.513513513513513,0.9459459459459459,0.1891891891891892
Computer Associates International Inc. revealed on Wednesday that it will trim its global workforce by 800 positions as part of a restructuring effort. The cuts are projected to lower the software vendor’s operating costs by about $70 million a year once fully executed.,en,gpt_oss_groq,14.333333333333334,7.318166133366716,0.06976744186046512,5.3023255813953485,0.9534883720930233,0.18604651162790697
"Computer Associates (CA) has delivered on its pledge to shift to more adaptable software pricing by launching a new Measured Workload Pricing model for its mainframe management solutions. This change introduces usage‑based rates for CA’s mainframe tools, giving customers more flexible cost options.",en,gpt_oss_groq,21.5,6.5,0.06976744186046512,5.976744186046512,0.8837209302325582,0.13953488372093023
The Kansas City Fed reported that economic activity kept picking up through September and into early October across the Great Plains and Rocky Mountain states that fall under its Tenth District. The data show the region’s economy continued to gain momentum during that period.,en,gpt_oss_groq,22.0,9.0,0.045454545454545456,5.295454545454546,0.8863636363636364,0.1590909090909091
"Veteran center Dikembe Mutombo, 38, has reached a sign‑and‑trade agreement that will move him from the Chicago Bulls to the Houston Rockets. In return, Houston will send Eric Piatkowski, Adrian Griffin and Mike Wilks to Chicago, according to the Houston Chronicle. Mutombo is expected to serve as a backup big man and mentor for the Rockets’ young frontcourt.",en,gpt_oss_groq,19.333333333333332,2.0548046676563256,0.13793103448275862,5.206896551724138,0.8103448275862069,0.25862068965517243
"RBC Centura’s chief executive has resigned, and the incoming leader will operate the bank from its Raleigh office instead of its headquarters in Rocky Mount.",en,gpt_oss_groq,25.0,0.0,0.08,5.32,0.92,0.2
"Infoworld says that SCO’s short‑lived attempt to launch a pro‑SCO site aimed at the Groklaw audience, which was announced just a month ago, has been shelved for now.",en,gpt_oss_groq,28.0,0.0,0.10714285714285714,4.928571428571429,0.9642857142857143,0.21428571428571427
"Paris commemorated the 60th anniversary of its liberation on Wednesday, emphasizing the city's wartime history while acknowledging the complexities of collaboration. The day featured a dignified flag‑raising ceremony atop the Eiffel Tower, alongside a procession of restored 1940s tanks and army jeeps that rolled through the capital.",en,gpt_oss_groq,23.5,2.5,0.0851063829787234,6.127659574468085,0.851063829787234,0.2765957446808511
"Oracle’s takeover of PeopleSoft sparks wave of transactions  
NEW YORK (CBS‑MW) — U.S. equities finished the day on the rise Monday, as the Dow Jones Industrial Average hit its highest point in over nine months, buoyed by stronger‑than‑anticipated economic figures and upbeat sentiment surrounding recent mergers.",en,gpt_oss_groq,15.666666666666666,13.199326582148888,0.10869565217391304,5.782608695652174,0.9347826086956522,0.17391304347826086
"Matt Emmons wasn’t aiming at the right spot—he was preoccupied with keeping his nerves in check, while the real focus should have been on the correct target.",en,gpt_oss_groq,27.0,0.0,0.07407407407407407,4.851851851851852,0.9259259259259259,0.25925925925925924
"**Mularkey Keeps Bledsoe Under Center**  
Head coach Mike Mularkey told anyone hoping to see rookie J.P. Losman take over that Drew Bledsoe remains Buffalo’s starting quarterback—for now. The Bills aren’t planning to make a change at the position just yet.",en,gpt_oss_groq,10.25,5.629165124598851,0.1,5.375,0.95,0.125
"WASHINGTON (Reuters) — U.S. officials announced on Monday that the federal government will intensify efforts to combat the booming market for counterfeit and pirated products, which industry estimates say drains hundreds of billions of dollars from American companies each year.",en,gpt_oss_groq,13.666666666666666,15.839472494022298,0.1,5.975,0.95,0.2
"Cisco is sharpening its focus on the small‑business market, rolling out a line of switches designed to cut both expenses and the technical hassle of managing a Cisco‑based network. The new offerings aim to simplify deployment and ongoing maintenance, making Cisco’s solutions more accessible and affordable for smaller companies.",en,gpt_oss_groq,24.5,4.5,0.08163265306122448,5.73469387755102,0.8775510204081632,0.30612244897959184
